,총수주액[백만원],공공부문[백만원],중앙정부[백만원],지방자치단체[백만원],공기업[백만원],기타공공단체[백만원],민간부문[백만원],제조업[백만원],비제조업[백만원],국내외국기관[백만원],민자[백만원],건축[백만원],주택[백만원],사무실 및 점포[백만원],공장 및 창고[백만원],관공서[백만원],기타[백만원],토목[백만원],치산 및 치수[백만원],농림 및 수산[백만원],도로 및 교량[백만원],항만 및 공항[백만원],철도 및 궤도[백만원],상하수도[백만원],발전 및 송전[백만원],토지조성[백만원],댐[백만원],기계설치[백만원],기타[백만원],조경공사[백만원]
2012-11-01,7239466.0,2105617.0,400297.0,239530.0,905755.0,560035.0,4798774.0,1023393.0,3775381.0,1205.0,333870.0,5322521.0,2881778.0,823523.0,796817.0,701205.0,119198.0,1916945.0,34103.0,1954.0,253261.0,56717.0,363343.0,43200.0,67533.0,367888.0,86852.0,560042.0,31250.0,50802.0
2012-12-01,9556480.0,5366766.0,696411.0,624210.0,3049695.0,996450.0,3290997.0,808848.0,2482149.0,2406.0,896311.0,6404144.0,3330947.0,1318115.0,498893.0,891294.0,364895.0,3152336.0,61736.0,16353.0,1215303.0,164112.0,521728.0,160548.0,286044.0,243276.0,1289.0,400245.0,15329.0,66373.0
2013-01-01,3557119.0,1300463.0,113708.0,325791.0,772070.0,88894.0,2108783.0,832547.0,1276236.0,341.0,147532.0,1832891.0,824112.0,373089.0,319294.0,195372.0,121024.0,1724228.0,44866.0,39555.0,316835.0,33333.0,17858.0,58143.0,128630.0,113792.0,0.0,881155.0,57098.0,32963.0
2013-02-01,4722707.0,1280943.0,290726.0,351728.0,404975.0,233514.0,3290335.0,553567.0,2736768.0,741.0,150688.0,3379151.0,1823491.0,867202.0,227533.0,412210.0,48715.0,1343556.0,61245.0,6671.0,195091.0,193498.0,156813.0,75905.0,112647.0,192023.0,0.0,287249.0,14672.0,47742.0
2013-03-01,5546368.0,1710591.0,344351.0,376575.0,605156.0,384509.0,3781314.0,882582.0,2898732.0,178.0,54285.0,3946526.0,1745096.0,829624.0,508197.0,635532.0,228077.0,1599842.0,71837.0,11707.0,268016.0,28318.0,1917.0,55983.0,417764.0,129651.0,1936.0,512936.0,25563.0,74214.0
2013-04-01,5151108.0,1565086.0,264590.0,333723.0,159549.0,807224.0,3159898.0,439363.0,2720535.0,3015.0,423109.0,3237970.0,1984516.0,658300.0,218085.0,320105.0,56964.0,1913138.0,35791.0,14616.0,394399.0,50663.0,1053133.0,58619.0,38338.0,63523.0,3.0,129780.0,30637.0,43636.0
2013-05-01,6220962.0,1564348.0,277473.0,209521.0,868103.0,209251.0,4536516.0,872014.0,3664502.0,21330.0,98768.0,3336326.0,1567725.0,672603.0,290333.0,658833.0,146832.0,2884636.0,48463.0,56510.0,180541.0,26931.0,27953.0,64492.0,694471.0,293765.0,998.0,1331381.0,146410.0,12721.0
2013-06-01,7321442.0,2241328.0,306090.0,541810.0,933390.0,460038.0,4940004.0,1331989.0,3608015.0,11628.0,128482.0,5500538.0,3445703.0,641824.0,413566.0,946680.0,52765.0,1820904.0,59136.0,48478.0,390710.0,171795.0,172461.0,154832.0,209164.0,224622.0,6124.0,312094.0,9908.0,61580.0
2013-07-01,5774930.0,1492936.0,295966.0,417870.0,642419.0,136681.0,4147835.0,538856.0,3608979.0,27852.0,106307.0,4624458.0,3034811.0,850461.0,307605.0,372316.0,59265.0,1150472.0,18424.0,46799.0,238386.0,159987.0,61560.0,55439.0,78488.0,149152.0,0.0,233066.0,26664.0,82507.0
2013-08-01,4689994.0,1473815.0,318289.0,221847.0,600557.0,333122.0,3172206.0,749356.0,2422850.0,2206.0,41767.0,3291805.0,1588943.0,271761.0,633963.0,714991.0,82147.0,1398189.0,25811.0,1230.0,245646.0,120950.0,241887.0,26682.0,135300.0,106835.0,0.0,412199.0,14303.0,67346.0
2013-09-01,6367693.0,2020703.0,213439.0,226796.0,934228.0,646240.0,4121947.0,629192.0,3492755.0,78532.0,146511.0,4208546.0,2432992.0,850450.0,355773.0,440809.0,128522.0,2159147.0,16446.0,838.0,299714.0,119841.0,526662.0,12283.0,533656.0,251218.0,2539.0,216060.0,42312.0,137578.0
2013-10-01,7751372.0,1518123.0,163217.0,403574.0,655080.0,296252.0,6143716.0,588737.0,5554979.0,14497.0,75036.0,5328829.0,3681945.0,1002935.0,279906.0,287447.0,76596.0,2422543.0,36685.0,9421.0,160075.0,125813.0,35526.0,192774.0,1011131.0,273212.0,1.0,453228.0,57863.0,66814.0
2013-11-01,8082802.0,2663751.0,252404.0,395590.0,1222029.0,793728.0,5204409.0,562312.0,4642097.0,34288.0,180354.0,5840288.0,3674526.0,950896.0,627488.0,528157.0,59221.0,2242514.0,61688.0,44691.0,192785.0,304857.0,646965.0,121332.0,298204.0,296552.0,0.0,200871.0,25872.0,48697.0
2013-12-01,12698179.0,5903972.0,1100173.0,984641.0,3147731.0,671427.0,6340261.0,1463682.0,4876579.0,4220.0,449726.0,8676057.0,4697434.0,1310092.0,1113955.0,1134325.0,420251.0,4022122.0,106266.0,77223.0,1019092.0,521213.0,257823.0,100298.0,390079.0,638114.0,3652.0,485734.0,343402.0,79226.0
2014-01-01,5545813.0,2047899.0,98065.0,227129.0,466819.0,1255886.0,3308824.0,277525.0,3031299.0,774.0,188316.0,3387944.0,2486765.0,500047.0,132269.0,181856.0,87007.0,2157869.0,29339.0,11143.0,195096.0,50250.0,1296444.0,47734.0,124555.0,133935.0,0.0,202736.0,45906.0,20731.0
2014-02-01,5631844.0,2243993.0,393980.0,300355.0,1462390.0,87268.0,3237790.0,475275.0,2762515.0,359.0,149702.0,3283471.0,1682456.0,938720.0,223413.0,397551.0,41331.0,2348373.0,48974.0,16179.0,1402833.0,46125.0,42211.0,39441.0,213703.0,183491.0,4209.0,251661.0,48492.0,51054.0
2014-03-01,4966311.0,1632581.0,224620.0,445717.0,905699.0,56545.0,3212881.0,476635.0,2736246.0,1433.0,119416.0,3582647.0,1904423.0,797294.0,445710.0,414732.0,20488.0,1383664.0,84300.0,38278.0,807008.0,81896.0,10677.0,43874.0,32335.0,137514.0,0.0,92746.0,10281.0,44755.0
2014-04-01,7500505.0,1894068.0,242298.0,295227.0,1055211.0,301332.0,5596212.0,523230.0,5072982.0,2851.0,7374.0,5076402.0,3580991.0,888877.0,348433.0,188060.0,70041.0,2424103.0,52766.0,25927.0,753353.0,48467.0,243562.0,26182.0,913413.0,114824.0,76.0,144689.0,37220.0,63624.0
2014-05-01,6820073.0,1983034.0,278215.0,334391.0,1327541.0,42887.0,4769256.0,838940.0,3930316.0,4134.0,63649.0,5538013.0,2986195.0,1055099.0,258312.0,365622.0,872785.0,1282060.0,69142.0,5732.0,244244.0,78404.0,8901.0,81125.0,38218.0,360476.0,0.0,311254.0,6910.0,77654.0
2014-06-01,9300774.0,2686333.0,238882.0,563735.0,1593493.0,290223.0,6348115.0,774877.0,5573238.0,2796.0,263530.0,7108890.0,4543312.0,1625045.0,532642.0,326134.0,81757.0,2191884.0,41689.0,18339.0,370995.0,67516.0,294628.0,98625.0,415263.0,261239.0,9243.0,471895.0,109430.0,33022.0
2014-07-01,7033247.0,1530791.0,56892.0,245653.0,546713.0,681533.0,5363721.0,1387328.0,3976393.0,20164.0,118571.0,5566858.0,2768895.0,1521559.0,698848.0,418526.0,159030.0,1466389.0,21163.0,35953.0,265967.0,82216.0,355101.0,41743.0,93483.0,104787.0,0.0,334685.0,53004.0,78287.0
2014-08-01,8789139.0,1617205.0,40423.0,232007.0,913408.0,431367.0,6960812.0,563405.0,6397407.0,103423.0,107699.0,7660334.0,5729879.0,1066908.0,374026.0,407033.0,82488.0,1128805.0,11451.0,624.0,136822.0,132903.0,198057.0,82390.0,88104.0,146960.0,0.0,102260.0,129927.0,99307.0
2014-09-01,8413924.0,2033324.0,73951.0,414750.0,972121.0,572502.0,6059838.0,955471.0,5104367.0,50625.0,270137.0,6387347.0,4116665.0,1101422.0,746432.0,343514.0,79314.0,2026577.0,30074.0,126951.0,173750.0,174512.0,563444.0,44274.0,347197.0,354582.0,962.0,130901.0,28646.0,51284.0
2014-10-01,7999872.0,1412553.0,193892.0,336293.0,530025.0,352343.0,6405901.0,630255.0,5775646.0,5108.0,176310.0,6131162.0,4187556.0,1117798.0,288495.0,397647.0,139666.0,1868710.0,7421.0,44969.0,185063.0,248869.0,194794.0,56911.0,220516.0,376016.0,0.0,392041.0,31274.0,110836.0
2014-11-01,6399245.0,1850340.0,293500.0,313879.0,713768.0,529193.0,4431817.0,721041.0,3710776.0,3179.0,113909.0,4427463.0,1826167.0,1273266.0,821545.0,423334.0,83151.0,1971782.0,27881.0,16882.0,197564.0,61295.0,472851.0,26234.0,465881.0,262901.0,0.0,335913.0,34238.0,70142.0
2014-12-01,12204759.0,5494798.0,754028.0,757475.0,2779457.0,1203838.0,6419960.0,677141.0,5742819.0,6595.0,283406.0,8488430.0,6261394.0,760143.0,346623.0,899968.0,220302.0,3716329.0,107573.0,115048.0,674420.0,137008.0,996692.0,147617.0,781171.0,139404.0,56587.0,330836.0,69819.0,160154.0
2015-01-01,7519535.0,1324585.0,270725.0,194358.0,402314.0,457188.0,6081975.0,1142824.0,4939151.0,1351.0,111624.0,5848598.0,3918552.0,1151361.0,378990.0,288511.0,111184.0,1670937.0,54743.0,6843.0,264856.0,54740.0,425661.0,24604.0,60146.0,191862.0,0.0,420464.0,54043.0,112975.0
2015-02-01,5431941.0,1140421.0,81745.0,258712.0,629523.0,170441.0,4210196.0,1142496.0,3067700.0,3699.0,77625.0,3485139.0,2248145.0,666477.0,181438.0,344379.0,44700.0,1946802.0,57511.0,6508.0,103812.0,21102.0,150275.0,72070.0,446946.0,159542.0,0.0,866658.0,23827.0,38551.0
2015-03-01,12518535.0,2133747.0,434735.0,415019.0,1084410.0,199583.0,10293447.0,927023.0,9366424.0,54368.0,36973.0,10114831.0,8121416.0,1105653.0,422572.0,313131.0,152059.0,2403704.0,108707.0,48250.0,454649.0,174949.0,119767.0,49939.0,434979.0,350680.0,0.0,555893.0,22373.0,83518.0
2015-04-01,9100221.0,2568956.0,200900.0,306200.0,677524.0,1384332.0,6475297.0,493009.0,5982288.0,3387.0,52581.0,6859090.0,4629578.0,1319981.0,315305.0,440350.0,153876.0,2241131.0,31640.0,7188.0,255012.0,14362.0,1170400.0,94631.0,97930.0,157111.0,0.0,315547.0,55232.0,42078.0
2015-05-01,12640304.0,2368496.0,530932.0,383227.0,924132.0,530205.0,10168790.0,1718819.0,8449971.0,3015.0,100003.0,10929991.0,6161150.0,2242846.0,328344.0,1652558.0,545093.0,1710313.0,14993.0,915.0,318310.0,175123.0,470951.0,87380.0,236852.0,123414.0,331.0,234760.0,10344.0,36940.0
2015-06-01,13641092.0,4024855.0,414571.0,413905.0,2106743.0,1089636.0,9257549.0,1707346.0,7550203.0,2134.0,356554.0,8858194.0,5549014.0,1728676.0,713643.0,721421.0,145440.0,4782898.0,21687.0,12358.0,524844.0,62096.0,1128255.0,178323.0,1665414.0,407080.0,1503.0,674594.0,53891.0,52853.0
2015-07-01,8681126.0,1791335.0,53149.0,457989.0,1004850.0,275347.0,6812955.0,683777.0,6129178.0,49927.0,26909.0,7132164.0,4945335.0,1121398.0,678503.0,307085.0,79843.0,1548962.0,24606.0,37819.0,240513.0,5898.0,366283.0,37901.0,53174.0,224088.0,211.0,323851.0,194555.0,40063.0
2015-08-01,8766799.0,1920598.0,155637.0,252485.0,1217168.0,295308.0,6541065.0,689539.0,5851526.0,2166.0,302970.0,7555813.0,5577974.0,993465.0,380630.0,506124.0,97620.0,1210986.0,36170.0,36511.0,112776.0,142887.0,336293.0,81841.0,52633.0,126405.0,0.0,220042.0,12253.0,53175.0
2015-09-01,19046021.0,1186734.0,202587.0,376459.0,472713.0,134975.0,17514883.0,4589466.0,12925417.0,20662.0,323742.0,13322557.0,8494431.0,3899368.0,326275.0,541945.0,60538.0,5723464.0,31516.0,19085.0,83820.0,36400.0,220870.0,49405.0,919900.0,231498.0,4510.0,3936052.0,77151.0,113257.0
2015-10-01,10386535.0,1802590.0,307606.0,434076.0,953240.0,107668.0,8582693.0,503797.0,8078896.0,276.0,976.0,8629951.0,6577336.0,1119415.0,182086.0,677246.0,73868.0,1756584.0,28864.0,20301.0,157353.0,10587.0,208418.0,148766.0,425959.0,176182.0,0.0,499633.0,18651.0,61870.0
2015-11-01,13244031.0,3265182.0,379649.0,298743.0,1545900.0,1040890.0,9418693.0,1259260.0,8159433.0,1271.0,558885.0,9686521.0,6674101.0,1727419.0,603540.0,638583.0,42878.0,3557510.0,49813.0,106621.0,548811.0,144801.0,850225.0,267240.0,625931.0,235567.0,41114.0,529948.0,17684.0,139755.0
2015-12-01,13517323.0,5018788.0,512043.0,1071314.0,2914699.0,520732.0,7827339.0,1231834.0,6595505.0,2159.0,669037.0,7902053.0,4134774.0,2515758.0,351393.0,793330.0,106798.0,5615270.0,57303.0,50242.0,1219284.0,946011.0,315277.0,120861.0,1154910.0,632395.0,0.0,897618.0,15553.0,205816.0
2016-01-01,7334594.0,2687134.0,550426.0,524190.0,1422292.0,190226.0,4371426.0,496235.0,3875191.0,0.0,276034.0,4992540.0,2853371.0,1416621.0,488445.0,198096.0,36007.0,2342054.0,135535.0,17736.0,684900.0,180476.0,322176.0,34498.0,218231.0,131511.0,82058.0,471418.0,26228.0,37287.0
2016-02-01,9994183.0,2353577.0,323881.0,277694.0,1464816.0,287186.0,7559103.0,2553351.0,5005752.0,1969.0,79534.0,8228977.0,4660836.0,1051115.0,1920883.0,557963.0,38180.0,1765206.0,38489.0,168506.0,390942.0,41785.0,19012.0,43029.0,114419.0,323953.0,0.0,584601.0,2467.0,38003.0
2016-03-01,11592863.0,2712059.0,336786.0,579820.0,1569364.0,226089.0,8527866.0,1289273.0,7238593.0,1971.0,350967.0,8777845.0,5655096.0,1844845.0,781312.0,433013.0,63579.0,2815018.0,76772.0,50829.0,659064.0,258872.0,76738.0,99354.0,286333.0,375498.0,122.0,748677.0,58841.0,123918.0
2016-04-01,10847646.0,1184639.0,318268.0,256912.0,452826.0,156633.0,9295319.0,547658.0,8747661.0,14118.0,353570.0,9176143.0,6318525.0,2031889.0,478448.0,275146.0,72135.0,1671503.0,28040.0,23339.0,655800.0,150545.0,59962.0,124803.0,66342.0,323554.0,3790.0,157044.0,26892.0,51392.0
2016-05-01,9657608.0,2127195.0,501574.0,428924.0,995504.0,201193.0,7411942.0,791528.0,6620414.0,9730.0,108741.0,7761085.0,4900840.0,1394019.0,666966.0,550398.0,248862.0,1896523.0,41962.0,13210.0,482851.0,317173.0,41071.0,206873.0,98814.0,311765.0,0.0,289912.0,45688.0,47204.0
2016-06-01,12284291.0,2253578.0,579300.0,662071.0,786748.0,225459.0,9995129.0,942801.0,9052328.0,28767.0,6817.0,10170405.0,6504448.0,1742742.0,651558.0,1051890.0,219767.0,2113886.0,72294.0,16887.0,267681.0,117101.0,341734.0,112362.0,215225.0,394640.0,0.0,379714.0,14249.0,181999.0
2016-07-01,12005764.0,2626429.0,536863.0,366912.0,1297964.0,424690.0,8513406.0,791471.0,7721935.0,3773.0,862156.0,9585630.0,6203185.0,2054255.0,606516.0,623131.0,98543.0,2420134.0,9891.0,6243.0,360146.0,71747.0,863447.0,51009.0,17412.0,390669.0,0.0,538333.0,25150.0,86087.0
2016-08-01,13329204.0,3362057.0,256699.0,341425.0,2522067.0,241866.0,9463756.0,1167647.0,8296109.0,847.0,502544.0,9789742.0,6748913.0,1810028.0,642431.0,409533.0,178837.0,3539462.0,4829.0,3170.0,1290095.0,46788.0,461355.0,54624.0,419801.0,536869.0,0.0,669307.0,15546.0,37078.0
2016-09-01,11373829.0,1925040.0,550223.0,267510.0,634501.0,472806.0,9007973.0,745591.0,8262382.0,11623.0,429193.0,9437359.0,7116048.0,968986.0,574171.0,629995.0,148159.0,1936470.0,30609.0,2893.0,267692.0,223129.0,688393.0,52289.0,62118.0,238358.0,5826.0,290465.0,8495.0,66203.0
2016-10-01,14793286.0,3208821.0,422662.0,655228.0,1496644.0,634287.0,11508507.0,765851.0,10742656.0,137.0,75821.0,11578871.0,7270765.0,2745766.0,644498.0,822902.0,94940.0,3214415.0,52443.0,29.0,1178470.0,209570.0,461497.0,81841.0,234590.0,517754.0,6036.0,369453.0,10580.0,92152.0
2016-11-01,12624105.0,2791504.0,375195.0,459023.0,1675428.0,281858.0,9728703.0,992758.0,8735945.0,3563.0,100335.0,10700992.0,7374681.0,1708480.0,818731.0,562322.0,236778.0,1923113.0,11100.0,33122.0,274679.0,246193.0,36174.0,161420.0,45629.0,459192.0,187.0,479707.0,60747.0,114963.0
2016-12-01,19548395.0,6599753.0,464232.0,948419.0,4463233.0,723869.0,12365348.0,3769342.0,8596006.0,14887.0,568407.0,14604526.0,7951081.0,5313873.0,318871.0,836823.0,183878.0,4943869.0,85949.0,41951.0,1727824.0,162589.0,512185.0,263699.0,573790.0,507572.0,119.0,765371.0,196051.0,106769.0
2017-01-01,8189212.0,2250430.0,229556.0,428489.0,1254444.0,337941.0,5934741.0,803923.0,5130818.0,4041.0,0.0,6640438.0,4266799.0,776933.0,748800.0,834167.0,13739.0,1548774.0,20015.0,146767.0,295491.0,4440.0,14531.0,113237.0,64080.0,208724.0,0.0,530687.0,101786.0,49016.0
2017-02-01,12329389.0,3084192.0,158526.0,298842.0,1891001.0,735823.0,5898957.0,721059.0,5177898.0,4498.0,3341742.0,7560172.0,4783763.0,1459743.0,361337.0,890268.0,65061.0,4769217.0,42808.0,39766.0,430043.0,96299.0,32666.0,52458.0,3470904.0,118351.0,34646.0,400564.0,3368.0,47344.0
2017-03-01,8086545.0,1934050.0,149372.0,356110.0,958953.0,469615.0,5433134.0,762606.0,4670528.0,11948.0,707413.0,5471713.0,3288085.0,1352744.0,358599.0,368165.0,104120.0,2614832.0,33939.0,61390.0,969472.0,47150.0,286137.0,138238.0,95491.0,490931.0,30.0,310304.0,84707.0,97043.0
2017-04-01,14685444.0,2119433.0,217658.0,367913.0,1105962.0,427900.0,11956235.0,2936903.0,9019332.0,6918.0,602858.0,11210023.0,5370831.0,2691362.0,2355761.0,672617.0,119452.0,3475421.0,67030.0,204055.0,1585015.0,9742.0,59357.0,88446.0,174106.0,180712.0,126.0,853024.0,174604.0,79204.0
2017-05-01,11461805.0,1469418.0,393081.0,408446.0,486693.0,181198.0,9934179.0,1361901.0,8572278.0,320.0,57888.0,8839469.0,6042635.0,1216246.0,887285.0,519219.0,174084.0,2622336.0,55675.0,19181.0,423333.0,60468.0,158123.0,120495.0,711733.0,123272.0,45.0,762263.0,9590.0,178158.0
2017-06-01,12631015.0,3927222.0,1055917.0,586854.0,1631988.0,652463.0,8590488.0,1100609.0,7489879.0,907.0,112398.0,9515775.0,6097003.0,1596796.0,1249031.0,372797.0,200148.0,3115240.0,60488.0,88896.0,1213249.0,210353.0,422442.0,224380.0,77107.0,398709.0,91.0,271836.0,18035.0,129654.0
2017-07-01,8615639.0,1793697.0,759039.0,227372.0,607367.0,199919.0,6797288.0,1315624.0,5481664.0,1555.0,23099.0,6957610.0,4513870.0,1315904.0,629096.0,398774.0,99966.0,1658029.0,33305.0,29771.0,194446.0,628352.0,112283.0,52915.0,33410.0,253054.0,13.0,232470.0,18976.0,69034.0
2017-08-01,12856614.0,3007214.0,176886.0,340821.0,2292348.0,197159.0,9837163.0,2380259.0,7456904.0,1733.0,10504.0,9826333.0,6937540.0,744107.0,1816339.0,204050.0,124297.0,3030281.0,15808.0,20302.0,1415353.0,41523.0,82813.0,86344.0,63216.0,282764.0,20.0,884034.0,39828.0,98276.0
2017-09-01,12213148.0,2152693.0,332468.0,538169.0,1144227.0,137829.0,9951358.0,1618652.0,8332706.0,85841.0,23256.0,10368216.0,6443362.0,1801767.0,1517595.0,551358.0,54134.0,1844932.0,112498.0,40483.0,447808.0,116952.0,162062.0,109431.0,273331.0,171071.0,58.0,360246.0,2834.0,48158.0
2017-10-01,9747836.0,896732.0,86735.0,317423.0,269677.0,222897.0,8827653.0,1580776.0,7246877.0,928.0,22523.0,8140136.0,4229879.0,2257393.0,1244519.0,267480.0,140865.0,1607700.0,50149.0,15618.0,74072.0,31456.0,17792.0,54750.0,267052.0,225916.0,175.0,756334.0,6325.0,108061.0
2017-11-01,11511346.0,2301226.0,473480.0,630676.0,988881.0,208189.0,9191915.0,1940768.0,7251147.0,1905.0,16300.0,9181710.0,5342873.0,1717343.0,1506866.0,414455.0,200173.0,2329636.0,55502.0,38197.0,604383.0,164846.0,81705.0,177219.0,81073.0,477239.0,0.0,534226.0,19046.0,96200.0
2017-12-01,20638493.0,8509988.0,1079230.0,985440.0,5934803.0,510515.0,12077828.0,1498906.0,10578922.0,117.0,50560.0,15735107.0,10989605.0,2716889.0,917744.0,981887.0,128982.0,4903386.0,70726.0,39887.0,1850486.0,522492.0,258609.0,281394.0,124992.0,560579.0,11398.0,960603.0,138215.0,84005.0
2018-01-01,12950041.0,1312544.0,206350.0,314477.0,615410.0,176307.0,7289342.0,1036347.0,6252995.0,358.0,4347797.0,7193801.0,4256255.0,1842222.0,672544.0,333645.0,89135.0,5756240.0,75502.0,21927.0,351770.0,150376.0,58973.0,100066.0,4185988.0,209580.0,0.0,513872.0,2719.0,85467.0
2018-02-01,9460014.0,2100161.0,158145.0,259210.0,1533754.0,149052.0,7284388.0,2058591.0,5225797.0,3716.0,71749.0,6687740.0,3446217.0,1238508.0,1630398.0,252619.0,119998.0,2772274.0,20251.0,59545.0,1461240.0,140751.0,30597.0,57286.0,252939.0,287054.0,0.0,374567.0,34576.0,53468.0
2018-03-01,11827179.0,1234837.0,101978.0,533658.0,495453.0,103748.0,10493066.0,1141985.0,9351081.0,42.0,99234.0,9812943.0,6747913.0,1726162.0,1103168.0,118005.0,117695.0,2014236.0,80459.0,34987.0,345805.0,30218.0,2596.0,48566.0,634127.0,282355.0,0.0,522131.0,9682.0,23310.0
2018-04-01,9244402.0,1431931.0,194906.0,273649.0,684612.0,278764.0,7540393.0,1438230.0,6102163.0,227083.0,44995.0,8051613.0,4503884.0,1081221.0,1834729.0,551727.0,80052.0,1192789.0,19849.0,45314.0,109995.0,90186.0,21588.0,81468.0,82470.0,362406.0,0.0,91893.0,242508.0,45112.0
2018-05-01,13674960.0,2783249.0,359625.0,559577.0,1573059.0,290988.0,10782526.0,1886196.0,8896330.0,728.0,108457.0,9833053.0,5844739.0,1786013.0,1127446.0,852876.0,221979.0,3841907.0,57814.0,1773.0,1026112.0,213189.0,214464.0,100573.0,677995.0,225475.0,0.0,1242483.0,6423.0,75606.0
2018-06-01,11336474.0,1978365.0,314562.0,270432.0,1237270.0,156101.0,9008245.0,1588610.0,7419635.0,3299.0,346565.0,8901169.0,4762975.0,2179542.0,1182091.0,272420.0,504141.0,2435305.0,42525.0,16380.0,343836.0,132892.0,88976.0,122183.0,441803.0,433106.0,10.0,674574.0,5925.0,133095.0
2018-07-01,10618035.0,1606902.0,420969.0,316292.0,777209.0,92432.0,8943419.0,1130085.0,7813334.0,9405.0,58309.0,6336012.0,3187053.0,2045676.0,535736.0,318339.0,249208.0,4282023.0,16239.0,11465.0,503014.0,132522.0,10553.0,92358.0,3130792.0,114192.0,0.0,218122.0,14659.0,38107.0
2018-08-01,9100838.0,2173118.0,795916.0,280266.0,899757.0,197179.0,6073439.0,880764.0,5192675.0,8975.0,845306.0,6476123.0,4556471.0,736534.0,974548.0,174684.0,33886.0,2624715.0,18093.0,64900.0,373315.0,550654.0,899335.0,53671.0,139915.0,175645.0,4091.0,299897.0,18722.0,26477.0
2018-09-01,10694335.0,2398879.0,103774.0,397580.0,1752554.0,144971.0,8170246.0,2214698.0,5955548.0,10218.0,114992.0,7062410.0,4312892.0,1182785.0,1279593.0,198694.0,88446.0,3631925.0,50849.0,77455.0,1164151.0,53886.0,10877.0,90034.0,151409.0,105892.0,1812.0,1760475.0,17547.0,147538.0
2018-10-01,10718279.0,2129729.0,306711.0,315308.0,1380593.0,127117.0,8375013.0,1625883.0,6749130.0,12511.0,201026.0,8790360.0,5152978.0,1789530.0,1058932.0,656481.0,132439.0,1927919.0,62960.0,22591.0,401910.0,169343.0,22025.0,54658.0,128872.0,188667.0,3666.0,782556.0,21218.0,69453.0
2018-11-01,11924951.0,2845234.0,262380.0,346176.0,2003962.0,232716.0,8939192.0,2521004.0,6418188.0,36420.0,104105.0,9407133.0,4744110.0,1913279.0,2165449.0,480458.0,103837.0,2517818.0,47047.0,84199.0,558836.0,144857.0,13419.0,90298.0,452207.0,310500.0,0.0,735100.0,23348.0,58007.0
2018-12-01,21742503.0,7376341.0,786042.0,1294624.0,4554056.0,741619.0,14106368.0,2229571.0,11876797.0,527.0,259267.0,15425199.0,10707196.0,2524029.0,1380752.0,732063.0,81159.0,6317304.0,90553.0,58765.0,1793919.0,290658.0,748305.0,339319.0,327913.0,572484.0,118700.0,1687236.0,203148.0,86304.0
2019-01-01,9354316.0,1845636.0,310378.0,398300.0,1027580.0,109378.0,6839711.0,946785.0,5892926.0,1165.0,667804.0,7000607.0,4780440.0,1246988.0,620426.0,312165.0,40588.0,2353709.0,35802.0,32802.0,690962.0,160299.0,141915.0,87021.0,59842.0,463123.0,0.0,633394.0,2467.0,46082.0
2019-02-01,7769343.0,1705653.0,314573.0,316821.0,1024466.0,49793.0,5703187.0,1139279.0,4563908.0,150668.0,209835.0,5708538.0,3362856.0,1203161.0,649146.0,394266.0,99109.0,2060805.0,89256.0,10407.0,571713.0,152714.0,148583.0,133137.0,436779.0,172670.0,74.0,322677.0,1356.0,21439.0
2019-03-01,16252241.0,1812246.0,439613.0,469187.0,448934.0,454512.0,11687452.0,2131601.0,9555851.0,18000.0,2734543.0,10784033.0,6127074.0,2610646.0,1633316.0,304654.0,108343.0,5468208.0,60987.0,29897.0,181427.0,315199.0,2984147.0,142112.0,96242.0,303812.0,300.0,1128274.0,180997.0,44814.0
2019-04-01,12669551.0,1627344.0,120676.0,589583.0,855048.0,62037.0,10927181.0,1580914.0,9346267.0,4700.0,110326.0,10480937.0,6602602.0,2008749.0,1456065.0,280083.0,133438.0,2188614.0,53627.0,17344.0,337708.0,224882.0,192461.0,72414.0,97838.0,379865.0,0.0,706913.0,54825.0,50737.0
2019-05-01,10025314.0,1178610.0,158931.0,454225.0,481651.0,83803.0,8327746.0,1566518.0,6761228.0,49969.0,468989.0,7913414.0,4954836.0,1698558.0,843246.0,347617.0,69157.0,2111900.0,36401.0,2858.0,561308.0,7151.0,47731.0,129839.0,384158.0,286347.0,18.0,482664.0,103473.0,69952.0
2019-06-01,11286381.0,1741199.0,447448.0,562468.0,590540.0,140743.0,9424114.0,1417331.0,8006783.0,13162.0,107906.0,8889640.0,4702492.0,2608884.0,842000.0,500354.0,235910.0,2396741.0,55364.0,12272.0,536137.0,56878.0,167090.0,123654.0,88324.0,187007.0,278.0,979724.0,124695.0,65318.0
2019-07-01,8176838.0,1504005.0,52202.0,310451.0,881623.0,259729.0,6558005.0,1047244.0,5510761.0,110760.0,4068.0,6499532.0,3378610.0,1829631.0,713473.0,461304.0,116514.0,1677306.0,41069.0,5180.0,153278.0,23813.0,139958.0,51586.0,385753.0,248812.0,51713.0,403730.0,131433.0,40981.0
2019-08-01,8400443.0,2165744.0,131329.0,385064.0,1406372.0,242979.0,5819190.0,1599672.0,4219518.0,733.0,414776.0,6358009.0,3724777.0,1507512.0,542823.0,435028.0,147869.0,2042434.0,23693.0,9810.0,272298.0,46391.0,384552.0,75860.0,102285.0,102724.0,1723.0,990491.0,1935.0,30672.0
